isHome,shotType,situation,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,match_date,player_name,player_position,player_id,shot_x,shot_y
False,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51.4, ""z"": 8.9}","{""x"": 1, ""y"": 51.1, ""z"": 0}",0.1934680044651,0.25493413209915,4290891,4,,198,"{""start"": {""x"": 56.6, ""y"": 8.5}, ""block"": {""x"": 51.1, ""y"": 1}, ""end"": {""x"": 48.6, ""y"": 0}, ""goal"": {""x"": 48.6, ""y"": 91.1}}",42,2502,198,shot,,12436885,2025-01-18,Dango Ouattara,F,1106451,8.5,56.6
True,save,assisted,left-foot,low-right,"{""x"": 0, ""y"": 46.6, ""z"": 17.7}","{""x"": 1, ""y"": 52.2, ""z"": 0}",0.044996596872807,0.1931464523077,3653025,4,,199,"{""start"": {""x"": 65, ""y"": 10.2}, ""block"": {""x"": 52.2, ""y"": 1}, ""end"": {""x"": 53.4, ""y"": 0}, ""goal"": {""x"": 53.4, ""y"": 82.3}}",42,2501,199,shot,,12436894,2024-08-24,Adama Traoré,F,286165,10.2,65.0
False,save,assisted,right-foot,low-right,"{""x"": 0, ""y"": 47.7, ""z"": 3.8}","{""x"": 7.5, ""y"": 48.6, ""z"": 0}",0.25120660662651,0.43379366397858,4440789,4,,200,"{""start"": {""x"": 48.1, ""y"": 14.2}, ""block"": {""x"": 48.6, ""y"": 7.5}, ""end"": {""x"": 52.3, ""y"": 0}, ""goal"": {""x"": 52.3, ""y"": 96.2}}",42,2500,200,shot,,12436956,2025-02-15,Kevin Schade,M,1006387,14.2,48.1
True,save,assisted,right-foot,high-left,"{""x"": 0, ""y"": 52.6, ""z"": 20.9}","{""x"": 1, ""y"": 47.7, ""z"": 0}",0.27265387773514,0.23939791321754,4599634,4,,205,"{""start"": {""x"": 39.7, ""y"": 11.4}, ""block"": {""x"": 47.7, ""y"": 1}, ""end"": {""x"": 47.4, ""y"": 0}, ""goal"": {""x"": 47.4, ""y"": 79.1}}",42,2495,205,shot,,12437027,2025-03-16,Jamie Vardy,F,173827,11.4,39.7
True,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 3.2}","{""x"": 1.1, ""y"": 49.6, ""z"": 0}",0.017378024756908,0.010721215046942,3961743,4,,206,"{""start"": {""x"": 46.8, ""y"": 28.2}, ""block"": {""x"": 49.6, ""y"": 1.1}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 96.8}}",42,2494,206,shot,,12437049,2024-10-26,Rúben Dias,D,318941,28.2,46.8
True,save,assisted,left-foot,low-left,"{""x"": 0, ""y"": 53.1, ""z"": 11.4}","{""x"": 2.2, ""y"": 49.5, ""z"": 0}",0.15086390078068,0.23811438679695,4180310,4,,207,"{""start"": {""x"": 52.8, ""y"": 15.1}, ""block"": {""x"": 49.5, ""y"": 2.2}, ""end"": {""x"": 46.9, ""y"": 0}, ""goal"": {""x"": 46.9, ""y"": 88.6}}",42,2493,207,shot,,12436463,2024-12-21,Mikkel Damsgaard,M,907072,15.1,52.8
True,save,regular,right-foot,low-left,"{""x"": 0, ""y"": 52.5, ""z"": 15.2}","{""x"": 11.2, ""y"": 55.6, ""z"": 0}",0.01095021981746,0.036248881369829,4773072,4,,209,"{""start"": {""x"": 67.9, ""y"": 44.5}, ""block"": {""x"": 55.6, ""y"": 11.2}, ""end"": {""x"": 47.5, ""y"": 0}, ""goal"": {""x"": 47.5, ""y"": 84.8}}",42,2491,209,shot,,12437031,2025-04-16,Fabian Schär,D,101882,44.5,67.9
True,save,assisted,right-foot,low-right,"{""x"": 0, ""y"": 46.1, ""z"": 17.7}","{""x"": 0.5, ""y"": 54.5, ""z"": 0}",0.37029129266739,0.45604929327965,4196679,4,,212,"{""start"": {""x"": 57, ""y"": 2.9}, ""block"": {""x"": 54.5, ""y"": 0.5}, ""end"": {""x"": 53.9, ""y"": 0}, ""goal"": {""x"": 53.9, ""y"": 82.3}}",42,2488,212,shot,,12436474,2024-12-26,Mohamed Salah,M,159665,2.9,57.0
False,save,fast-break,right-foot,low-centre,"{""x"": 0, ""y"": 49.4, ""z"": 12.7}","{""x"": 3.3, ""y"": 51.9, ""z"": 0}",0.041433572769165,0.0071744462475181,4870769,4,,215,"{""start"": {""x"": 60.7, ""y"": 23.7}, ""block"": {""x"": 51.9, ""y"": 3.3}, ""end"": {""x"": 50.6, ""y"": 0}, ""goal"": {""x"": 50.6, ""y"": 87.3}}",42,2485,215,shot,,12436572,2025-05-03,Liam Delap,F,997087,23.7,60.7
True,save,fast-break,left-foot,low-centre,"{""x"": 0, ""y"": 50, ""z"": 5.1}","{""x"": 6.8, ""y"": 41, ""z"": 0}",0.25303313136101,0.19677874445915,4472613,4,,219,"{""start"": {""x"": 36.6, ""y"": 9.9}, ""block"": {""x"": 41, ""y"": 6.8}, ""end"": {""x"": 50, ""y"": 0}, ""goal"": {""x"": 50, ""y"": 94.9}}",42,2481,219,shot,,12436623,2025-02-21,Jamie Vardy,F,173827,9.9,36.6
True,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 48.7, ""z"": 3.8}","{""x"": 1.5, ""y"": 52.9, ""z"": 0}",0.096901997923851,0.15112034976482,5000232,4,,220,"{""start"": {""x"": 57, ""y"": 9.5}, ""block"": {""x"": 52.9, ""y"": 1.5}, ""end"": {""x"": 51.3, ""y"": 0}, ""goal"": {""x"": 51.3, ""y"": 96.2}}",42,2480,220,shot,,12436540,2025-05-25,Mason Mount,M,836694,9.5,57.0
False,save,regular,right-foot,low-left,"{""x"": 0, ""y"": 52.3, ""z"": 5.1}","{""x"": 4, ""y"": 47.8, ""z"": 0}",0.31952595710754,0.38138020038605,4560509,4,,224,"{""start"": {""x"": 43.8, ""y"": 12.8}, ""block"": {""x"": 47.8, ""y"": 4}, ""end"": {""x"": 47.7, ""y"": 0}, ""goal"": {""x"": 47.7, ""y"": 94.9}}",42,2476,224,shot,,12437009,2025-03-09,Justin Kluivert,M,851596,12.8,43.8
False,save,assisted,right-foot,low-right,"{""x"": 0, ""y"": 46.1, ""z"": 5.1}","{""x"": 2.9, ""y"": 48.4, ""z"": 0}",0.024221863597631,0.35691663622856,4806041,4,,227,"{""start"": {""x"": 42.5, ""y"": 27.9}, ""block"": {""x"": 48.4, ""y"": 2.9}, ""end"": {""x"": 53.9, ""y"": 0}, ""goal"": {""x"": 53.9, ""y"": 94.9}}",42,2473,227,shot,,12436537,2025-04-21,Morgan Gibbs-White,M,865912,27.9,42.5
True,save,assisted,head,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 10.8}","{""x"": 1.6, ""y"": 48.7, ""z"": 0}",0.47513300180435,0.1969467997551,5000229,4,,229,"{""start"": {""x"": 47.4, ""y"": 6.1}, ""block"": {""x"": 48.7, ""y"": 1.6}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 89.2}}",42,2471,229,shot,,12436540,2025-05-25,Mason Mount,M,836694,6.1,47.4
False,save,assisted,head,high-right,"{""x"": 0, ""y"": 47.4, ""z"": 28.5}","{""x"": 1.5, ""y"": 50.7, ""z"": 0}",0.065016016364098,0.22509498894215,4560508,4,,229,"{""start"": {""x"": 54.2, ""y"": 11.4}, ""block"": {""x"": 50.7, ""y"": 1.5}, ""end"": {""x"": 52.6, ""y"": 0}, ""goal"": {""x"": 52.6, ""y"": 71.5}}",42,2471,229,shot,,12437009,2025-03-09,Marcus Tavernier,M,895576,11.4,54.2
False,save,assisted,right-foot,low-left,"{""x"": 0, ""y"": 52.3, ""z"": 8.2}","{""x"": 1.1, ""y"": 49.3, ""z"": 0}",0.028355250135064,0.039249319583178,4687442,4,,233,"{""start"": {""x"": 48.9, ""y"": 24.7}, ""block"": {""x"": 49.3, ""y"": 1.1}, ""end"": {""x"": 47.7, ""y"": 0}, ""goal"": {""x"": 47.7, ""y"": 91.8}}",42,2467,233,shot,,12436591,2025-04-01,Bruno Fernandes,M,288205,24.7,48.9
False,save,set-piece,head,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 5.7}","{""x"": 0.90000000000001, ""y"": 51.1, ""z"": 0}",0.065320312976837,0.055468831211329,4691728,5,,241,"{""start"": {""x"": 51.7, ""y"": 9.2}, ""block"": {""x"": 51.1, ""y"": 0.90000000000001}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 94.3}}",41,2459,241,shot,,12436584,2025-04-02,Ezri Konsa,D,827679,9.2,51.7
False,save,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 48.4, ""z"": 12}","{""x"": 2.9, ""y"": 45.7, ""z"": 0}",0.065476953983307,0.097956672310829,4107390,5,,248,"{""start"": {""x"": 31.6, ""y"": 14.7}, ""block"": {""x"": 45.7, ""y"": 2.9}, ""end"": {""x"": 51.6, ""y"": 0}, ""goal"": {""x"": 51.6, ""y"": 88}}",41,2452,248,shot,,12436922,2024-11-30,Evanilson,F,998490,14.7,31.6
True,save,corner,right-foot,low-centre,"{""x"": 0, ""y"": 48.3, ""z"": 4.4}","{""x"": 2.8, ""y"": 52.9, ""z"": 0}",0.068595796823502,0.10561127215624,4180315,5,,250,"{""start"": {""x"": 64, ""y"": 14.2}, ""block"": {""x"": 52.9, ""y"": 2.8}, ""end"": {""x"": 51.7, ""y"": 0}, ""goal"": {""x"": 51.7, ""y"": 95.6}}",41,2450,250,shot,,12436463,2024-12-21,Bryan Mbeumo,M,927083,14.2,64.0
False,save,corner,left-foot,low-left,"{""x"": 0, ""y"": 53.6, ""z"": 7}","{""x"": 1, ""y"": 47.8, ""z"": 0}",0.081447593867779,0.49198350310326,3795292,5,,262,"{""start"": {""x"": 41.6, ""y"": 8.5}, ""block"": {""x"": 47.8, ""y"": 1}, ""end"": {""x"": 46.4, ""y"": 0}, ""goal"": {""x"": 46.4, ""y"": 93}}",41,2438,262,shot,,12436957,2024-09-21,Mario Lemina,M,307284,8.5,41.6
False,save,fast-break,right-foot,low-centre,"{""x"": 0, ""y"": 50.1, ""z"": 1.9}","{""x"": 1.8, ""y"": 49.5, ""z"": 0}",0.1164370700717,0.051846824586391,4195078,5,,263,"{""start"": {""x"": 44.6, ""y"": 14.8}, ""block"": {""x"": 49.5, ""y"": 1.8}, ""end"": {""x"": 49.9, ""y"": 0}, ""goal"": {""x"": 49.9, ""y"": 98.1}}",41,2437,263,shot,,12436479,2024-12-26,Heung-min Son,F,111505,14.8,44.6
True,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 2.5}","{""x"": 1.4, ""y"": 50.9, ""z"": 0}",0.036244556307793,0.061083104461432,4082539,5,,265,"{""start"": {""x"": 61.2, ""y"": 24.3}, ""block"": {""x"": 50.9, ""y"": 1.4}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 97.5}}",41,2435,265,shot,,12436506,2024-11-24,Mateus Fernandes,M,1142562,24.3,61.2
True,save,throw-in-set-piece,head,high-centre,"{""x"": 0, ""y"": 51.4, ""z"": 29.1}","{""x"": 2.3, ""y"": 50.2, ""z"": 0}",0.064899228513241,0.1167164221406,4107388,5,,267,"{""start"": {""x"": 52.1, ""y"": 11.2}, ""block"": {""x"": 50.2, ""y"": 2.3}, ""end"": {""x"": 48.6, ""y"": 0}, ""goal"": {""x"": 48.6, ""y"": 70.9}}",41,2433,267,shot,,12436500,2024-11-30,Kevin Schade,M,1006387,11.2,52.1
True,save,corner,head,high-centre,"{""x"": 0, ""y"": 50.3, ""z"": 36.1}","{""x"": 0.7, ""y"": 48.4, ""z"": 0}",0.067351810634136,0.063471287488937,3795264,5,,268,"{""start"": {""x"": 41.2, ""y"": 4.5}, ""block"": {""x"": 48.4, ""y"": 0.7}, ""end"": {""x"": 49.7, ""y"": 0}, ""goal"": {""x"": 49.7, ""y"": 63.9}}",41,2432,268,shot,,12436977,2024-09-21,Cristian Romero,D,829932,4.5,41.2
True,save,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 17.1}","{""x"": 2, ""y"": 51.1, ""z"": 0}",0.027115888893604,0.010241156443954,4912796,5,,269,"{""start"": {""x"": 60.1, ""y"": 20.4}, ""block"": {""x"": 51.1, ""y"": 2}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 82.9}}",41,2431,269,shot,,12436566,2025-05-10,Harry Wilson,M,355528,20.4,60.1
False,save,assisted,right-foot,high-right,"{""x"": 0, ""y"": 46.4, ""z"": 20.3}","{""x"": 1.2, ""y"": 50, ""z"": 0}",0.039117936044931,0.32061710953712,4278095,5,,269,"{""start"": {""x"": 41.6, ""y"": 17.9}, ""block"": {""x"": 50, ""y"": 1.2}, ""end"": {""x"": 53.6, ""y"": 0}, ""goal"": {""x"": 53.6, ""y"": 79.7}}",41,2431,269,shot,,12436434,2025-01-15,Morgan Rogers,M,948261,17.9,41.6
False,save,throw-in-set-piece,right-foot,low-left,"{""x"": 0, ""y"": 51.9, ""z"": 7.6}","{""x"": 1.5, ""y"": 49.1, ""z"": 0}",0.38332569599152,0.45989367365837,4961314,5,,276,"{""start"": {""x"": 46.2, ""y"": 7}, ""block"": {""x"": 49.1, ""y"": 1.5}, ""end"": {""x"": 48.1, ""y"": 0}, ""goal"": {""x"": 48.1, ""y"": 92.4}}",41,2424,276,shot,,12436533,2025-05-18,Morgan Gibbs-White,M,865912,7.0,46.2
True,save,throw-in-set-piece,right-foot,low-left,"{""x"": 0, ""y"": 52.9, ""z"": 1.3}","{""x"": 0.90000000000001, ""y"": 47.1, ""z"": 0}",0.042035065591335,0.061493724584579,3835574,5,,280,"{""start"": {""x"": 26, ""y"": 13.5}, ""block"": {""x"": 47.1, ""y"": 0.90000000000001}, ""end"": {""x"": 47.1, ""y"": 0}, ""goal"": {""x"": 47.1, ""y"": 98.7}}",41,2420,280,shot,,12437002,2024-09-28,Jean-Ricner Bellegarde,M,845273,13.5,26.0
True,save,assisted,left-foot,low-left,"{""x"": 0, ""y"": 53.2, ""z"": 15.8}","{""x"": 1.1, ""y"": 46.9, ""z"": 0}",0.079146094620228,0.17667318880558,3766676,5,,284,"{""start"": {""x"": 38.7, ""y"": 7.4}, ""block"": {""x"": 46.9, ""y"": 1.1}, ""end"": {""x"": 46.8, ""y"": 0}, ""goal"": {""x"": 46.8, ""y"": 84.2}}",41,2416,284,shot,,12436951,2024-09-15,Dejan Kulusevski,M,928124,7.4,38.7
True,save,assisted,head,low-centre,"{""x"": 0, ""y"": 50.1, ""z"": 19}","{""x"": 1, ""y"": 51.3, ""z"": 0}",0.19712269306183,0.16381612420082,3653042,5,,286,"{""start"": {""x"": 51.7, ""y"": 5.7}, ""block"": {""x"": 51.3, ""y"": 1}, ""end"": {""x"": 49.9, ""y"": 0}, ""goal"": {""x"": 49.9, ""y"": 81}}",41,2414,286,shot,,12436894,2024-08-24,Rodrigo Muniz,F,1015256,5.7,51.7
True,save,corner,head,high-centre,"{""x"": 0, ""y"": 48.7, ""z"": 29.7}","{""x"": 1.1, ""y"": 46, ""z"": 0}",0.020506197586656,0.070456959307194,3693333,5,,295,"{""start"": {""x"": 32.3, ""y"": 5.7}, ""block"": {""x"": 46, ""y"": 1.1}, ""end"": {""x"": 51.3, ""y"": 0}, ""goal"": {""x"": 51.3, ""y"": 70.3}}",41,2405,295,shot,,12436915,2024-08-31,Jacob Greaves,D,990821,5.7,32.3
True,save,corner,right-foot,high-left,"{""x"": 0, ""y"": 53.6, ""z"": 26.6}","{""x"": 1, ""y"": 47.8, ""z"": 0}",0.037107180804014,0.55567276477814,4503529,6,,304,"{""start"": {""x"": 40.1, ""y"": 8.5}, ""block"": {""x"": 47.8, ""y"": 1}, ""end"": {""x"": 46.4, ""y"": 0}, ""goal"": {""x"": 46.4, ""y"": 73.4}}",40,2396,304,shot,,12436975,2025-02-26,Mathys Tel,F,1048888,8.5,40.1
False,save,regular,right-foot,low-left,"{""x"": 0, ""y"": 53.6, ""z"": 5.1}","{""x"": 2.2, ""y"": 49.1, ""z"": 0}",0.084431305527687,0.44347432255745,3997381,6,,305,"{""start"": {""x"": 47.3, ""y"": 15.7}, ""block"": {""x"": 49.1, ""y"": 2.2}, ""end"": {""x"": 46.4, ""y"": 0}, ""goal"": {""x"": 46.4, ""y"": 94.9}}",40,2395,305,shot,,12437060,2024-11-02,Daichi Kamada,M,794338,15.7,47.3
True,save,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 48.2, ""z"": 1.3}","{""x"": 1.8, ""y"": 47.1, ""z"": 0}",0.051018383353949,0.12282250076532,4331221,6,,307,"{""start"": {""x"": 34.4, ""y"": 14.8}, ""block"": {""x"": 47.1, ""y"": 1.8}, ""end"": {""x"": 51.8, ""y"": 0}, ""goal"": {""x"": 51.8, ""y"": 98.7}}",40,2393,307,shot,,12436899,2025-01-26,Alex Iwobi,M,352770,14.8,34.4
True,save,assisted,head,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 10.8}","{""x"": 1, ""y"": 49.3, ""z"": 0}",0.042225696146488,0.013538515195251,4474696,6,,308,"{""start"": {""x"": 47.7, ""y"": 10.4}, ""block"": {""x"": 49.3, ""y"": 1}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 89.2}}",40,2392,308,shot,,12436625,2025-02-22,Beto,F,987489,10.4,47.7
False,save,fast-break,left-foot,low-centre,"{""x"": 0, ""y"": 48.4, ""z"": 15.2}","{""x"": 1.9, ""y"": 52.2, ""z"": 0}",0.061098750680685,0.26682281494141,4082542,6,,314,"{""start"": {""x"": 68.1, ""y"": 13}, ""block"": {""x"": 52.2, ""y"": 1.9}, ""end"": {""x"": 51.6, ""y"": 0}, ""goal"": {""x"": 51.6, ""y"": 84.8}}",40,2386,314,shot,,12436506,2024-11-24,Mohamed Salah,M,159665,13.0,68.1
False,save,assisted,right-foot,high-centre,"{""x"": 0, ""y"": 48.8, ""z"": 23.4}","{""x"": 1.9, ""y"": 51.8, ""z"": 0}",0.064431965351105,0.065213449299335,4130092,6,,315,"{""start"": {""x"": 58.9, ""y"": 17.6}, ""block"": {""x"": 51.8, ""y"": 1.9}, ""end"": {""x"": 51.2, ""y"": 0}, ""goal"": {""x"": 51.2, ""y"": 76.6}}",40,2385,315,shot,,13015216,2024-12-05,Dejan Kulusevski,M,928124,17.6,58.9
False,save,regular,right-foot,low-right,"{""x"": 0, ""y"": 47.7, ""z"": 14.6}","{""x"": 2.9, ""y"": 49.3, ""z"": 0}",0.27448323369026,0.5207245349884,4962807,6,,317,"{""start"": {""x"": 50.3, ""y"": 12.3}, ""block"": {""x"": 49.3, ""y"": 2.9}, ""end"": {""x"": 52.3, ""y"": 0}, ""goal"": {""x"": 52.3, ""y"": 85.4}}",40,2383,317,shot,,12436585,2025-05-18,Bruno Guimarães,M,866469,12.3,50.3
True,save,regular,left-foot,low-centre,"{""x"": 0, ""y"": 51.1, ""z"": 6.3}","{""x"": 1.6, ""y"": 52, ""z"": 0}",0.03520680218935,0.039554752409458,4278105,6,,322,"{""start"": {""x"": 65.6, ""y"": 20.1}, ""block"": {""x"": 52, ""y"": 1.6}, ""end"": {""x"": 48.9, ""y"": 0}, ""goal"": {""x"": 48.9, ""y"": 93.7}}",40,2378,322,shot,,12436529,2025-01-15,Jacob Murphy,F,372336,20.1,65.6
True,save,assisted,right-foot,low-right,"{""x"": 0, ""y"": 48.1, ""z"": 3.8}","{""x"": 1.1, ""y"": 47.3, ""z"": 0}",0.037010721862316,0.090804003179073,4751420,6,,323,"{""start"": {""x"": 29.9, ""y"": 12.6}, ""block"": {""x"": 47.3, ""y"": 1.1}, ""end"": {""x"": 51.9, ""y"": 0}, ""goal"": {""x"": 51.9, ""y"": 96.2}}",40,2377,323,shot,,12436612,2025-04-13,Luis Díaz,F,883537,12.6,29.9
True,save,throw-in-set-piece,left-foot,low-right,"{""x"": 0, ""y"": 48.1, ""z"": 7.6}","{""x"": 2.2, ""y"": 45.3, ""z"": 0}",0.099186785519123,0.23813313245773,4704661,6,,325,"{""start"": {""x"": 35, ""y"": 9.9}, ""block"": {""x"": 45.3, ""y"": 2.2}, ""end"": {""x"": 51.9, ""y"": 0}, ""goal"": {""x"": 51.9, ""y"": 92.4}}",40,2375,325,shot,,12436597,2025-04-05,Ian Maatsen,D,976263,9.9,35.0
False,save,corner,head,low-centre,"{""x"": 0, ""y"": 51.3, ""z"": 13.9}","{""x"": 1.6, ""y"": 50.9, ""z"": 0}",0.038552191108465,0.07658751308918,4870782,6,,326,"{""start"": {""x"": 53, ""y"": 9.9}, ""block"": {""x"": 50.9, ""y"": 1.6}, ""end"": {""x"": 48.7, ""y"": 0}, ""goal"": {""x"": 48.7, ""y"": 86.1}}",40,2374,326,shot,,12436571,2025-05-03,Taylor Harwood-Bellis,D,980637,9.9,53.0
True,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 48.4, ""z"": 14.6}","{""x"": 1.5, ""y"": 50.4, ""z"": 0}",0.11801964789629,0.14626868069172,4126947,6,,332,"{""start"": {""x"": 50.7, ""y"": 13.7}, ""block"": {""x"": 50.4, ""y"": 1.5}, ""end"": {""x"": 51.6, ""y"": 0}, ""goal"": {""x"": 51.6, ""y"": 85.4}}",40,2368,332,shot,,12436972,2024-12-04,Erling Haaland,F,839956,13.7,50.7
False,save,assisted,right-foot,low-right,"{""x"": 0, ""y"": 47.7, ""z"": 5.1}","{""x"": 0.7, ""y"": 55.4, ""z"": 0}",0.038756281137466,0.082005076110363,3693339,6,,332,"{""start"": {""x"": 67.3, ""y"": 3.1}, ""block"": {""x"": 55.4, ""y"": 0.7}, ""end"": {""x"": 52.3, ""y"": 0}, ""goal"": {""x"": 52.3, ""y"": 94.9}}",40,2368,332,shot,,12436908,2024-08-31,Kyle Walker-Peters,D,823085,3.1,67.3
True,save,corner,right-foot,low-left,"{""x"": 0, ""y"": 54.1, ""z"": 19}","{""x"": 2, ""y"": 46.6, ""z"": 0}",0.026118654757738,0.15922373533249,3653056,6,,333,"{""start"": {""x"": 29.3, ""y"": 22.9}, ""block"": {""x"": 46.6, ""y"": 2}, ""end"": {""x"": 45.9, ""y"": 0}, ""goal"": {""x"": 45.9, ""y"": 81}}",40,2367,333,shot,,12436902,2024-08-24,Heung-min Son,F,111505,22.9,29.3
False,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 48.4, ""z"": 17.1}","{""x"": 1.6, ""y"": 51.6, ""z"": 0}",0.085279501974583,0.061848092824221,3653057,6,,342,"{""start"": {""x"": 56.7, ""y"": 15.3}, ""block"": {""x"": 51.6, ""y"": 1.6}, ""end"": {""x"": 51.6, ""y"": 0}, ""goal"": {""x"": 51.6, ""y"": 82.9}}",40,2358,342,shot,,12436900,2024-08-24,Chris Wood,F,50480,15.3,56.7
False,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 19}","{""x"": 1.9, ""y"": 47.7, ""z"": 0}",0.2625278532505,0.25013676285744,4588280,6,,345,"{""start"": {""x"": 45.2, ""y"": 7.4}, ""block"": {""x"": 47.7, ""y"": 1.9}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 81}}",40,2355,345,shot,,12437029,2025-03-15,Kaoru Mitoma,M,936849,7.4,45.2
True,save,regular,left-foot,low-left,"{""x"": 0, ""y"": 53.4, ""z"": 3.2}","{""x"": 1.6, ""y"": 50.2, ""z"": 0}",0.13776841759682,0.75069618225098,4184839,6,,347,"{""start"": {""x"": 48.1, ""y"": 13}, ""block"": {""x"": 50.2, ""y"": 1.6}, ""end"": {""x"": 46.6, ""y"": 0}, ""goal"": {""x"": 46.6, ""y"": 96.8}}",40,2353,347,shot,,12436470,2024-12-22,Amad Diallo,F,971037,13.0,48.1
False,save,corner,head,low-right,"{""x"": 0, ""y"": 47.7, ""z"": 19}","{""x"": 0.7, ""y"": 50, ""z"": 0}",0.044331274926662,0.0,3622298,6,,353,"{""start"": {""x"": 38.8, ""y"": 4.2}, ""block"": {""x"": 50, ""y"": 0.7}, ""end"": {""x"": 52.3, ""y"": 0}, ""goal"": {""x"": 52.3, ""y"": 81}}",40,2347,353,shot,,12436881,2024-08-19,Rodrigo Bentancur,M,791190,4.2,38.8
False,save,assisted,left-foot,low-right,"{""x"": 0, ""y"": 47.1, ""z"": 14.6}","{""x"": 2.2, ""y"": 53.4, ""z"": 0}",0.5351704955101,0.62913590669632,4204303,6,,354,"{""start"": {""x"": 55.5, ""y"": 5.5}, ""block"": {""x"": 53.4, ""y"": 2.2}, ""end"": {""x"": 52.9, ""y"": 0}, ""goal"": {""x"": 52.9, ""y"": 85.4}}",40,2346,354,shot,,12436513,2024-12-29,Mohamed Salah,M,159665,5.5,55.5
True,save,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 1.9}","{""x"": 1.8, ""y"": 51.4, ""z"": 0}",0.046338934451342,0.033622786402702,4949441,6,,355,"{""start"": {""x"": 58.5, ""y"": 13.2}, ""block"": {""x"": 51.4, ""y"": 1.8}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 98.1}}",40,2345,355,shot,,12436577,2025-05-16,Ollie Watkins,F,555386,13.2,58.5
False,save,corner,right-foot,high-centre,"{""x"": 0, ""y"": 51.2, ""z"": 25.9}","{""x"": 1.9, ""y"": 54, ""z"": 0}",0.034491423517466,0.29650756716728,3622299,7,,360,"{""start"": {""x"": 64, ""y"": 9.6}, ""block"": {""x"": 54, ""y"": 1.9}, ""end"": {""x"": 48.8, ""y"": 0}, ""goal"": {""x"": 48.8, ""y"": 74.1}}",39,2340,360,shot,,12436881,2024-08-19,Brennan Johnson,F,1085180,9.6,64.0
False,save,corner,head,low-left,"{""x"": 0, ""y"": 52.4, ""z"": 19}","{""x"": 1.2, ""y"": 50, ""z"": 0}",0.14850269258022,0.0,4203036,7,,362,"{""start"": {""x"": 55.8, ""y"": 4.2}, ""block"": {""x"": 50, ""y"": 1.2}, ""end"": {""x"": 47.6, ""y"": 0}, ""goal"": {""x"": 47.6, ""y"": 81}}",39,2338,362,shot,,12436515,2024-12-29,Dean Huijsen,D,1176744,4.2,55.8
True,save,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.2, ""z"": 10.1}","{""x"": 1.9, ""y"": 51.8, ""z"": 0}",0.16415137052536,0.057789735496044,5000242,7,,363,"{""start"": {""x"": 55.5, ""y"": 14.4}, ""block"": {""x"": 51.8, ""y"": 1.9}, ""end"": {""x"": 50.8, ""y"": 0}, ""goal"": {""x"": 50.8, ""y"": 89.9}}",39,2337,363,shot,,12436540,2025-05-25,Bruno Fernandes,M,288205,14.4,55.5
True,save,free-kick,left-foot,high-centre,"{""x"": 0, ""y"": 49.1, ""z"": 24.7}","{""x"": 1.6, ""y"": 50.2, ""z"": 0}",0.037924911826849,0.13272897899151,4273059,7,,363,"{""start"": {""x"": 64.2, ""y"": 25.7}, ""block"": {""x"": 50.2, ""y"": 1.6}, ""end"": {""x"": 50.9, ""y"": 0}, ""goal"": {""x"": 50.9, ""y"": 75.3}}",39,2337,363,shot,,12436531,2025-01-14,Cole Palmer,M,982780,25.7,64.2
